cycle,legislation,session_number,session_title,session_date,link_to_session
10,2,16,Reunião N.º 16 (31/10/2006),31/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/16
10,2,15,Reunião N.º 15 (20/10/2006),20/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/15
10,2,14,Reunião N.º 14 (19/10/2006),19/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/14
10,2,13,Reunião N.º 13 (18/10/2006),18/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/13
10,2,12,Reunião N.º 12 (13/10/2006),13/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/12
10,2,11,Reunião N.º 11 (12/10/2006),12/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/11
10,2,10,Reunião N.º 10 (11/10/2006),11/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/10
10,2,9,Reunião N.º 9 (06/10/2006),06/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/9
10,2,8,Reunião N.º 8 (04/10/2006),04/10/2006,https://av.parlamento.pt/videos/Plenary/10/2/8
10,2,7,Reunião N.º 7 (29/09/2006),29/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/7
10,2,6,Reunião N.º 6 (28/09/2006),28/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/6
10,2,5,Reunião N.º 5 (27/09/2006),27/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/5
10,2,4,Reunião N.º 4 (22/09/2006),22/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/4
10,2,3,Reunião N.º 3 (21/09/2006),21/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/3
10,2,2,Reunião N.º 2 (20/09/2006),20/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/2
10,2,1,Reunião N.º 1 (15/09/2006),15/09/2006,https://av.parlamento.pt/videos/Plenary/10/2/1
10,3,111,Reunião N.º 111 (09/09/2008),09/09/2008,https://av.parlamento.pt/videos/Plenary/10/3/111
10,3,110,Reunião N.º 110 (24/07/2008),24/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/110
10,3,109,Reunião N.º 109 (18/07/2008),18/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/109
10,3,108,Reunião N.º 108 (17/07/2008),17/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/108
10,3,107,Reunião N.º 107 (16/07/2008),16/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/107
10,3,106,Reunião N.º 106 (11/07/2008),11/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/106
10,3,105,Reunião N.º 105 (10/07/2008),10/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/105
10,3,104,Reunião N.º 104 (09/07/2008),09/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/104
10,3,103,Reunião N.º 103 (04/07/2008),04/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/103
10,3,102,Reunião N.º 102 (03/07/2008),03/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/102
10,3,101,Reunião N.º 101 (02/07/2008),02/07/2008,https://av.parlamento.pt/videos/Plenary/10/3/101
10,3,100,Reunião N.º 100 (27/06/2008),27/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/100
10,3,99,Reunião N.º 99 (26/06/2008),26/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/99
10,3,98,Reunião N.º 98 (25/06/2008),25/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/98
10,3,97,Reunião N.º 97 (19/06/2008),19/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/97
10,3,96,Reunião N.º 96 (18/06/2008),18/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/96
10,3,95,Reunião N.º 95 (12/06/2008),12/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/95
10,3,94,Reunião N.º 94 (11/06/2008),11/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/94
10,3,93,Reunião N.º 93 (06/06/2008),06/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/93
10,3,92,Reunião N.º 92 (05/06/2008),05/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/92
10,3,91,Reunião N.º 91 (04/06/2008),04/06/2008,https://av.parlamento.pt/videos/Plenary/10/3/91
10,3,90,Reunião N.º 90 (30/05/2008),30/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/90
10,3,89,Reunião N.º 89 (29/05/2008),29/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/89
10,3,88,Reunião N.º 88 (28/05/2008),28/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/88
10,3,87,Reunião N.º 87 (23/05/2008),23/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/87
10,3,86,Reunião N.º 86 (21/05/2008),21/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/86
10,3,85,Reunião N.º 85 (16/05/2008),16/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/85
10,3,84,Reunião N.º 84 (15/05/2008),15/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/84
10,3,83,Reunião N.º 83 (14/05/2008),14/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/83
10,3,82,Reunião N.º 82 (09/05/2008),09/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/82
10,3,81,Reunião N.º 81 (08/05/2008),08/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/81
10,3,80,Reunião N.º 80 (07/05/2008),07/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/80
10,3,79,Reunião N.º 79 (02/05/2008),02/05/2008,https://av.parlamento.pt/videos/Plenary/10/3/79
10,3,78,Reunião N.º 78 (30/04/2008),30/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/78
10,3,77,Reunião N.º 77 (25/04/2008),25/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/77
10,3,76,Reunião N.º 76 (24/04/2008),24/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/76
10,3,75,Reunião N.º 75 (23/04/2008),23/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/75
10,3,74,Reunião N.º 74 (18/04/2008),18/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/74
10,3,73,Reunião N.º 73 (17/04/2008),17/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/73
10,3,72,Reunião N.º 72 (16/04/2008),16/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/72
10,3,71,Reunião N.º 71 (11/04/2008),11/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/71
10,3,70,Reunião N.º 70 (10/04/2008),10/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/70
10,3,69,Reunião N.º 69 (09/04/2008),09/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/69
10,3,68,Reunião N.º 68 (04/04/2008),04/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/68
10,3,67,Reunião N.º 67 (03/04/2008),03/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/67
10,3,66,Reunião N.º 66 (02/04/2008),02/04/2008,https://av.parlamento.pt/videos/Plenary/10/3/66
10,3,65,Reunião N.º 65 (28/03/2008),28/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/65
10,3,64,Reunião N.º 64 (27/03/2008),27/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/64
10,3,63,Reunião N.º 63 (26/03/2008),26/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/63
10,3,62,Reunião N.º 62 (19/03/2008),19/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/62
10,3,61,Reunião N.º 61 (18/03/2008),18/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/61
10,3,60,Reunião N.º 60 (14/03/2008),14/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/60
10,3,59,Reunião N.º 59 (13/03/2008),13/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/59
10,3,58,Reunião N.º 58 (12/03/2008),12/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/58
10,3,57,Reunião N.º 57 (07/03/2008),07/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/57
10,3,56,Reunião N.º 56 (06/03/2008),06/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/56
10,3,55,Reunião N.º 55 (05/03/2008),05/03/2008,https://av.parlamento.pt/videos/Plenary/10/3/55
10,3,54,Reunião N.º 54 (29/02/2008),29/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/54
10,3,53,Reunião N.º 53 (28/02/2008),28/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/53
10,3,52,Reunião N.º 52 (22/02/2008),22/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/52
10,3,51,Reunião N.º 51 (21/02/2008),21/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/51
10,3,50,Reunião N.º 50 (20/02/2008),20/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/50
10,3,49,Reunião N.º 49 (15/02/2008),15/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/49
10,3,48,Reunião N.º 48 (14/02/2008),14/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/48
10,3,47,Reunião N.º 47 (13/02/2008),13/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/47
10,3,46,Reunião N.º 46 (08/02/2008),08/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/46
10,3,45,Reunião N.º 45 (07/02/2008),07/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/45
10,3,44,Reunião N.º 44 (06/02/2008),06/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/44
10,3,43,Reunião N.º 43 (01/02/2008),01/02/2008,https://av.parlamento.pt/videos/Plenary/10/3/43
10,3,42,Reunião N.º 42 (31/01/2008),31/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/42
10,3,41,Reunião N.º 41 (30/01/2008),30/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/41
10,3,40,Reunião N.º 40 (25/01/2008),25/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/40
10,3,39,Reunião N.º 39 (24/01/2008),24/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/39
10,3,38,Reunião N.º 38 (23/01/2008),23/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/38
10,3,37,Reunião N.º 37 (18/01/2008),18/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/37
10,3,36,Reunião N.º 36 (17/01/2008),17/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/36
10,3,35,Reunião N.º 35 (16/01/2008),16/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/35
10,3,34,Reunião N.º 34 (11/01/2008),11/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/34
10,3,33,Reunião N.º 33 (10/01/2008),10/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/33
10,3,32,Reunião N.º 32 (09/01/2008),09/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/32
10,3,31,Reunião N.º 31 (04/01/2008),04/01/2008,https://av.parlamento.pt/videos/Plenary/10/3/31
10,3,30,Reunião N.º 30 (21/12/2007),21/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/30
10,3,29,Reunião N.º 29 (20/12/2007),20/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/29
10,3,28,Reunião N.º 28 (19/12/2007),19/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/28
10,3,27,Reunião N.º 27 (14/12/2007),14/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/27
10,3,26,Reunião N.º 26 (13/12/2007),13/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/26
10,3,25,Reunião N.º 25 (12/12/2007),12/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/25
10,3,24,Reunião N.º 24 (11/12/2007),11/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/24
10,3,23,Reunião N.º 23 (07/12/2007),07/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/23
10,3,22,Reunião N.º 22 (06/12/2007),06/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/22
10,3,21,Reunião N.º 21 (05/12/2007),05/12/2007,https://av.parlamento.pt/videos/Plenary/10/3/21
10,3,20,Reunião N.º 20 (30/11/2007),30/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/20
10,3,19,Reunião N.º 19 (29/11/2007),29/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/19
10,3,18,Reunião N.º 18 (28/11/2007),28/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/18
10,3,17,Reunião N.º 17 (23/11/2007),23/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/17
10,3,16,Reunião N.º 16 (22/11/2007),22/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/16
10,3,15,Reunião N.º 15 (08/11/2007),08/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/15
10,3,14,Reunião N.º 14 (07/11/2007),07/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/14
10,3,13,Reunião N.º 13 (06/11/2007),06/11/2007,https://av.parlamento.pt/videos/Plenary/10/3/13
10,3,12,Reunião N.º 12 (19/10/2007),19/10/2007,https://av.parlamento.pt/videos/Plenary/10/3/12
10,3,11,Reunião N.º 11 (18/10/2007),18/10/2007,https://av.parlamento.pt/videos/Plenary/10/3/11
10,3,10,Reunião N.º 10 (17/10/2007),17/10/2007,https://av.parlamento.pt/videos/Plenary/10/3/10
10,3,9,Reunião N.º 9 (11/10/2007),11/10/2007,https://av.parlamento.pt/videos/Plenary/10/3/9
10,3,8,Reunião N.º 8 (04/10/2007),04/10/2007,https://av.parlamento.pt/videos/Plenary/10/3/8
10,3,7,Reunião N.º 7 (03/10/2007),03/10/2007,https://av.parlamento.pt/videos/Plenary/10/3/7
10,3,6,Reunião N.º 6 (28/09/2007),28/09/2007,https://av.parlamento.pt/videos/Plenary/10/3/6
10,3,5,Reunião N.º 5 (27/09/2007),27/09/2007,https://av.parlamento.pt/videos/Plenary/10/3/5
10,3,4,Reunião N.º 4 (26/09/2007),26/09/2007,https://av.parlamento.pt/videos/Plenary/10/3/4
10,3,3,Reunião N.º 3 (21/09/2007),21/09/2007,https://av.parlamento.pt/videos/Plenary/10/3/3
10,3,2,Reunião N.º 2 (20/09/2007),20/09/2007,https://av.parlamento.pt/videos/Plenary/10/3/2
10,3,1,Reunião N.º 1 (19/09/2007),19/09/2007,https://av.parlamento.pt/videos/Plenary/10/3/1
10,4,106,Reunião N.º 106 (10/09/2009),10/09/2009,https://av.parlamento.pt/videos/Plenary/10/4/106
10,4,105,Reunião N.º 105 (23/07/2009),23/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/105
10,4,104,Reunião N.º 104 (22/07/2009),22/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/104
10,4,103,Reunião N.º 103 (10/07/2009),10/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/103
10,4,102,Reunião N.º 102 (09/07/2009),09/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/102
10,4,101,Reunião N.º 101 (08/07/2009),08/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/101
10,4,100,Reunião N.º 100 (03/07/2009),03/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/100
10,4,99,Reunião N.º 99 (02/07/2009),02/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/99
10,4,98,Reunião N.º 98 (01/07/2009),01/07/2009,https://av.parlamento.pt/videos/Plenary/10/4/98
10,4,97,Reunião N.º 97 (26/06/2009),26/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/97
10,4,96,Reunião N.º 96 (25/06/2009),25/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/96
10,4,95,Reunião N.º 95 (24/06/2009),24/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/95
10,4,94,Reunião N.º 94 (19/06/2009),19/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/94
10,4,93,Reunião N.º 93 (18/06/2009),18/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/93
10,4,92,Reunião N.º 92 (17/06/2009),17/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/92
10,4,91,Reunião N.º 91 (12/06/2009),12/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/91
10,4,90,Reunião N.º 90 (05/06/2009),05/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/90
10,4,89,Reunião N.º 89 (04/06/2009),04/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/89
10,4,88,Reunião N.º 88 (03/06/2009),03/06/2009,https://av.parlamento.pt/videos/Plenary/10/4/88
10,4,87,Reunião N.º 87 (29/05/2009),29/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/87
10,4,86,Reunião N.º 86 (28/05/2009),28/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/86
10,4,85,Reunião N.º 85 (27/05/2009),27/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/85
10,4,84,Reunião N.º 84 (22/05/2009),22/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/84
10,4,83,Reunião N.º 83 (21/05/2009),21/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/83
10,4,82,Reunião N.º 82 (20/05/2009),20/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/82
10,4,81,Reunião N.º 81 (15/05/2009),15/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/81
10,4,80,Reunião N.º 80 (14/05/2009),14/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/80
10,4,79,Reunião N.º 79 (13/05/2009),13/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/79
10,4,78,Reunião N.º 78 (08/05/2009),08/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/78
10,4,77,Reunião N.º 77 (07/05/2009),07/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/77
10,4,76,Reunião N.º 76 (06/05/2009),06/05/2009,https://av.parlamento.pt/videos/Plenary/10/4/76
10,4,75,Reunião N.º 75 (30/04/2009),30/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/75
10,4,74,Reunião N.º 74 (29/04/2009),29/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/74
10,4,73,Reunião N.º 73 (25/04/2009),25/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/73
10,4,72,Reunião N.º 72 (24/04/2009),24/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/72
10,4,71,Reunião N.º 71 (23/04/2009),23/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/71
10,4,70,Reunião N.º 70 (22/04/2009),22/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/70
10,4,69,Reunião N.º 69 (17/04/2009),17/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/69
10,4,68,Reunião N.º 68 (16/04/2009),16/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/68
10,4,67,Reunião N.º 67 (15/04/2009),15/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/67
10,4,66,Reunião N.º 66 (08/04/2009),08/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/66
10,4,65,Reunião N.º 65 (03/04/2009),03/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/65
10,4,64,Reunião N.º 64 (02/04/2009),02/04/2009,https://av.parlamento.pt/videos/Plenary/10/4/64
10,4,63,Reunião N.º 63 (27/03/2009),27/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/63
10,4,62,Reunião N.º 62 (26/03/2009),26/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/62
10,4,61,Reunião N.º 61 (25/03/2009),25/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/61
10,4,60,Reunião N.º 60 (20/03/2009),20/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/60
10,4,59,Reunião N.º 59 (19/03/2009),19/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/59
10,4,58,Reunião N.º 58 (18/03/2009),18/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/58
10,4,57,Reunião N.º 57 (13/03/2009),13/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/57
10,4,56,Reunião N.º 56 (12/03/2009),12/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/56
10,4,55,Reunião N.º 55 (11/03/2009),11/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/55
10,4,54,Reunião N.º 54 (06/03/2009),06/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/54
10,4,53,Reunião N.º 53 (05/03/2009),05/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/53
10,4,52,Reunião N.º 52 (04/03/2009),04/03/2009,https://av.parlamento.pt/videos/Plenary/10/4/52
10,4,51,Reunião N.º 51 (26/02/2009),26/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/51
10,4,50,Reunião N.º 50 (25/02/2009),25/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/50
10,4,49,Reunião N.º 49 (20/02/2009),20/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/49
10,4,48,Reunião N.º 48 (19/02/2009),19/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/48
10,4,47,Reunião N.º 47 (18/02/2009),18/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/47
10,4,46,Reunião N.º 46 (13/02/2009),13/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/46
10,4,45,Reunião N.º 45 (12/02/2009),12/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/45
10,4,44,Reunião N.º 44 (11/02/2009),11/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/44
10,4,43,Reunião N.º 43 (05/02/2009),05/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/43
10,4,42,Reunião N.º 42 (04/02/2009),04/02/2009,https://av.parlamento.pt/videos/Plenary/10/4/42
10,4,41,Reunião N.º 41 (30/01/2009),30/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/41
10,4,40,Reunião N.º 40 (29/01/2009),29/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/40
10,4,39,Reunião N.º 39 (28/01/2009),28/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/39
10,4,38,Reunião N.º 38 (23/01/2009),23/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/38
10,4,37,Reunião N.º 37 (22/01/2009),22/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/37
10,4,36,Reunião N.º 36 (21/01/2009),21/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/36
10,4,35,Reunião N.º 35 (16/01/2009),16/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/35
10,4,34,Reunião N.º 34 (15/01/2009),15/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/34
10,4,33,Reunião N.º 33 (14/01/2009),14/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/33
10,4,32,Reunião N.º 32 (09/01/2009),09/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/32
10,4,31,Reunião N.º 31 (08/01/2009),08/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/31
10,4,30,Reunião N.º 30 (07/01/2009),07/01/2009,https://av.parlamento.pt/videos/Plenary/10/4/30
10,4,29,Reunião N.º 29 (19/12/2008),19/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/29
10,4,28,Reunião N.º 28 (18/12/2008),18/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/28
10,4,27,Reunião N.º 27 (17/12/2008),17/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/27
10,4,26,Reunião N.º 26 (12/12/2008),12/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/26
10,4,25,Reunião N.º 25 (11/12/2008),11/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/25
10,4,24,Reunião N.º 24 (10/12/2008),10/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/24
10,4,23,Reunião N.º 23 (05/12/2008),05/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/23
10,4,22,Reunião N.º 22 (04/12/2008),04/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/22
10,4,21,Reunião N.º 21 (03/12/2008),03/12/2008,https://av.parlamento.pt/videos/Plenary/10/4/21
10,4,20,Reunião N.º 20 (28/11/2008),28/11/2008,https://av.parlamento.pt/videos/Plenary/10/4/20
