video_id,mp4_video_link,title
serbia_2014_15_22022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016022210a.mp4,Шесто ванредно заседање Народне скупштине Републике Србије у 2016. години 22.02.2016.
serbia_2014_16_22022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016022210.mp4,Шесто ванредно заседање Народне скупштине Републике Србије у 2016. години 22.02.2016.
serbia_2014_17_19022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021915.mp4,Дан за гласање о тачкама дневног реда Петог ванредног заседања Народне скупштине Републике Србије у 2016. години 19.02.2016.
serbia_2014_18_19022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021910a.mp4,наставак Петог ванредног заседања Народне скупштине Републике Србије у 2016. години 19.02.2016.
serbia_2014_19_19022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021910.mp4,наставак Петог ванредног заседања Народне скупштине Републике Србије у 2016. години 19.02.2016.
serbia_2014_20_17022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021710a.mp4,Пето ванредно заседање Народне скупштине Републике Србије у 2016. години 17.02.2016.
serbia_2014_21_17022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021710.mp4,Пето ванредно заседање Народне скупштине Републике Србије у 2016. години 17.02.2016.
serbia_2014_22_12022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021212a.mp4,Дан за гласање о тачкама дневног реда Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 12.02.2016.
serbia_2014_23_12022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021212.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 12.02.2016.
serbia_2014_24_11022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021110b.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 11.02.2016.
serbia_2014_25_11022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021110a.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 11.02.2016.
serbia_2014_26_11022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021110.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 11.02.2016.
serbia_2014_27_10022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021010a.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 10.02.2016.
serbia_2014_28_10022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016021010.mp4,наставак Четвртог ванредног заседања Народне скупштине Републике Србије у 2016. години 10.02.2016.
serbia_2014_29_09022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016020910a.mp4,Четврто ванредно заседање Народне скупштине Републике Србије у 2016. години 09.02.2016.
serbia_2014_30_09022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016020910.mp4,Четврто ванредно заседање Народне скупштине Републике Србије у 2016. години 09.02.2016.
serbia_2014_31_05022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016020510b.mp4,Дан за гласање о јединој тачки дневног реда Трећег ванредног заседања Народне скупштине Републике Србије у 2016. години 05.02.2016.
serbia_2014_32_05022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016020510a.mp4,Треће ванредно заседање Народне скупштине Републике Србије у 2016. години 05.02.2016.
serbia_2014_33_05022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016020510.mp4,Треће ванредно заседање Народне скупштине Републике Србије у 2016. години 05.02.2016.
serbia_2014_35_04022016,http://217.26.67.44/filesnsrs/zasedanja/zas2016020410a.mp4,наставак Другог ванредног заседања Народне скупштине Републике Србије у 2016. години 04.02.2016.
