transcript_id,processed_transcript_text_link,transcript_title,date,,video_id,mp4_video_link,video_title,merged_id
serbia_2012_8_09122013,https://otvoreniparlament.rs/transkript/7109,Šesta sednica Drugog redovnog zasedanja,09122013,,serbia_2012_15_09122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120910a.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 09.12.2013. други део,serbia_2012_8_09122013_serbia_2012_15_09122013
serbia_2012_8_09122013,https://otvoreniparlament.rs/transkript/7109,Šesta sednica Drugog redovnog zasedanja,09122013,,serbia_2012_16_09122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120910.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 09.12.2013. први део,serbia_2012_8_09122013_serbia_2012_16_09122013
serbia_2012_9_06122013,https://otvoreniparlament.rs/transkript/7108,Šesta sednica Drugog redovnog zasedanja,06122013,,serbia_2012_17_06122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120610b.mp4,Дан за гласање о првих 11 тачака дневног реда Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 06.12.2013.,serbia_2012_9_06122013_serbia_2012_17_06122013
serbia_2012_9_06122013,https://otvoreniparlament.rs/transkript/7108,Šesta sednica Drugog redovnog zasedanja,06122013,,serbia_2012_18_06122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120610a.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 06.12.2013. други део,serbia_2012_9_06122013_serbia_2012_18_06122013
serbia_2012_9_06122013,https://otvoreniparlament.rs/transkript/7108,Šesta sednica Drugog redovnog zasedanja,06122013,,serbia_2012_19_06122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120610.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 06.12.2013. први део,serbia_2012_9_06122013_serbia_2012_19_06122013
serbia_2012_10_04122013,https://otvoreniparlament.rs/transkript/7107,Šesta sednica Drugog redovnog zasedanja,04122013,,serbia_2012_20_04122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120410a.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.12.2013. други део,serbia_2012_10_04122013_serbia_2012_20_04122013
serbia_2012_10_04122013,https://otvoreniparlament.rs/transkript/7107,Šesta sednica Drugog redovnog zasedanja,04122013,,serbia_2012_21_04122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120410.mp4,наставак Шесте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.12.2013. први део,serbia_2012_10_04122013_serbia_2012_21_04122013
serbia_2012_11_03122013,https://otvoreniparlament.rs/transkript/7106,Osma posebna sednica,03122013,,serbia_2012_23_03122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120310a.mp4,Шеста седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 03.12.2013. други део,serbia_2012_11_03122013_serbia_2012_23_03122013
serbia_2012_11_03122013,https://otvoreniparlament.rs/transkript/7106,Osma posebna sednica,03122013,,serbia_2012_24_03122013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013120310.mp4,Шеста седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 03.12.2013. први део,serbia_2012_11_03122013_serbia_2012_24_03122013
serbia_2012_12_26112013,https://otvoreniparlament.rs/transkript/7105,Četvrta sednica Drugog redovnog zasedanja,26112013,,serbia_2012_25_26112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112614.mp4,Дан за гласање о тачкама дневног реда Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 26.11.2013.,serbia_2012_12_26112013_serbia_2012_25_26112013
serbia_2012_12_26112013,https://otvoreniparlament.rs/transkript/7105,Četvrta sednica Drugog redovnog zasedanja,26112013,,serbia_2012_26_26112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112610.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 26.11.2013.,serbia_2012_12_26112013_serbia_2012_26_26112013
serbia_2012_13_22112013,https://otvoreniparlament.rs/transkript/7104,Četvrta sednica Drugog redovnog zasedanja,22112013,,serbia_2012_27_22112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112211a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 22.11.2013. други део,serbia_2012_13_22112013_serbia_2012_27_22112013
serbia_2012_13_22112013,https://otvoreniparlament.rs/transkript/7104,Četvrta sednica Drugog redovnog zasedanja,22112013,,serbia_2012_28_22112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112211.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 22.11.2013. први део,serbia_2012_13_22112013_serbia_2012_28_22112013
serbia_2012_14_21112013,https://otvoreniparlament.rs/transkript/7103,Četvrta sednica Drugog redovnog zasedanja,21112013,,serbia_2012_29_21112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112111b.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 21.11.2013. трећи део,serbia_2012_14_21112013_serbia_2012_29_21112013
serbia_2012_14_21112013,https://otvoreniparlament.rs/transkript/7103,Četvrta sednica Drugog redovnog zasedanja,21112013,,serbia_2012_30_21112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112111a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 21.11.2013. други део,serbia_2012_14_21112013_serbia_2012_30_21112013
serbia_2012_14_21112013,https://otvoreniparlament.rs/transkript/7103,Četvrta sednica Drugog redovnog zasedanja,21112013,,serbia_2012_31_21112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112111.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 21.11.2013. први део,serbia_2012_14_21112013_serbia_2012_31_21112013
serbia_2012_15_20112013,https://otvoreniparlament.rs/transkript/7102,Četvrta sednica Drugog redovnog zasedanja,20112013,,serbia_2012_32_20112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112010b.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 20.11.2013. други део,serbia_2012_15_20112013_serbia_2012_32_20112013
serbia_2012_15_20112013,https://otvoreniparlament.rs/transkript/7102,Četvrta sednica Drugog redovnog zasedanja,20112013,,serbia_2012_33_20112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112010a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 20.11.2013. први део,serbia_2012_15_20112013_serbia_2012_33_20112013
serbia_2012_15_20112013,https://otvoreniparlament.rs/transkript/7102,Četvrta sednica Drugog redovnog zasedanja,20112013,,serbia_2012_34_20112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013112010.mp4,"Дан за гласање о тачкама 1, 2, 3. и 4. дневног реда Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 20.11.2013.",serbia_2012_15_20112013_serbia_2012_34_20112013
serbia_2012_16_19112013,https://otvoreniparlament.rs/transkript/7101,Četvrta sednica Drugog redovnog zasedanja,19112013,,serbia_2012_35_19112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111910a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 19.11.2013. други део,serbia_2012_16_19112013_serbia_2012_35_19112013
serbia_2012_16_19112013,https://otvoreniparlament.rs/transkript/7101,Četvrta sednica Drugog redovnog zasedanja,19112013,,serbia_2012_36_19112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111910.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 19.11.2013. први део,serbia_2012_16_19112013_serbia_2012_36_19112013
serbia_2012_17_18112013,https://otvoreniparlament.rs/transkript/7100,"Četvrta sednica, Drugog redovnog zasedanja",18112013,,serbia_2012_37_18112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111812a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 18.11.2013. други део,serbia_2012_17_18112013_serbia_2012_37_18112013
serbia_2012_17_18112013,https://otvoreniparlament.rs/transkript/7100,"Četvrta sednica, Drugog redovnog zasedanja",18112013,,serbia_2012_38_18112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111812.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 18.11.2013. први део,serbia_2012_17_18112013_serbia_2012_38_18112013
serbia_2012_18_15112013,https://otvoreniparlament.rs/transkript/7099,Četvrta sednica Drugog redovnog zasedanja,15112013,,serbia_2012_39_15112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111511a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 15.11.2013. други део,serbia_2012_18_15112013_serbia_2012_39_15112013
serbia_2012_18_15112013,https://otvoreniparlament.rs/transkript/7099,Četvrta sednica Drugog redovnog zasedanja,15112013,,serbia_2012_40_15112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111511.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 15.11.2013. први део,serbia_2012_18_15112013_serbia_2012_40_15112013
serbia_2012_19_14112013,https://otvoreniparlament.rs/transkript/7098,Četvrta sednica Drugog redovnog zasedanja,14112013,,serbia_2012_41_14112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111410a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 14.11.2013. други део,serbia_2012_19_14112013_serbia_2012_41_14112013
serbia_2012_19_14112013,https://otvoreniparlament.rs/transkript/7098,Četvrta sednica Drugog redovnog zasedanja,14112013,,serbia_2012_42_14112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111410.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 14.11.2013. први део,serbia_2012_19_14112013_serbia_2012_42_14112013
serbia_2012_20_13112013,https://otvoreniparlament.rs/transkript/7097,Četvrta sednica Drugog redovnog zasedanja,13112013,,serbia_2012_43_13112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111311a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 13.11.2013. други део,serbia_2012_20_13112013_serbia_2012_43_13112013
serbia_2012_20_13112013,https://otvoreniparlament.rs/transkript/7097,Četvrta sednica Drugog redovnog zasedanja,13112013,,serbia_2012_44_13112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111311.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 13.11.2013. први део,serbia_2012_20_13112013_serbia_2012_44_13112013
serbia_2012_21_12112013,https://otvoreniparlament.rs/transkript/7096,Četvrta sednica Drugog redovnog zasedanja,12112013,,serbia_2012_45_12112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111210a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 12.11.2013. други део,serbia_2012_21_12112013_serbia_2012_45_12112013
serbia_2012_21_12112013,https://otvoreniparlament.rs/transkript/7096,Četvrta sednica Drugog redovnog zasedanja,12112013,,serbia_2012_46_12112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013111210.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 12.11.2013. први део,serbia_2012_21_12112013_serbia_2012_46_12112013
serbia_2012_22_08112013,https://otvoreniparlament.rs/transkript/7095,Četvrta sednica Drugog redovnog zasedanja,08112013,,serbia_2012_47_08112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110810a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 08.11.2013. други део,serbia_2012_22_08112013_serbia_2012_47_08112013
serbia_2012_22_08112013,https://otvoreniparlament.rs/transkript/7095,Četvrta sednica Drugog redovnog zasedanja,08112013,,serbia_2012_48_08112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110810.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 08.11.2013. први део,serbia_2012_22_08112013_serbia_2012_48_08112013
serbia_2012_23_07112013,https://otvoreniparlament.rs/transkript/7094,Četvrta sednica Drugog redovnog zasedanja,07112013,,serbia_2012_49_07112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110711a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 07.11.2013. други део,serbia_2012_23_07112013_serbia_2012_49_07112013
serbia_2012_23_07112013,https://otvoreniparlament.rs/transkript/7094,Četvrta sednica Drugog redovnog zasedanja,07112013,,serbia_2012_50_07112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110711.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 07.11.2013. први део,serbia_2012_23_07112013_serbia_2012_50_07112013
serbia_2012_24_06112013,https://otvoreniparlament.rs/transkript/7093,Četvrta sednica Drugog redovnog zasedanja,06112013,,serbia_2012_52_06112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110611.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 06.11.2013.,serbia_2012_24_06112013_serbia_2012_52_06112013
serbia_2012_25_05112013,https://otvoreniparlament.rs/transkript/7092,Četvrta sednica Drugog redovnog zasedanja,05112013,,serbia_2012_53_05112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 05.11.2013. други део,serbia_2012_25_05112013_serbia_2012_53_05112013
serbia_2012_25_05112013,https://otvoreniparlament.rs/transkript/7092,Četvrta sednica Drugog redovnog zasedanja,05112013,,serbia_2012_54_05112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110510.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 05.11.2013. први део,serbia_2012_25_05112013_serbia_2012_54_05112013
serbia_2012_26_04112013,https://otvoreniparlament.rs/transkript/7091,Četvrta sednica Drugog redovnog zasedanja,04112013,,serbia_2012_55_04112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110410a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.11.2013. други део,serbia_2012_26_04112013_serbia_2012_55_04112013
serbia_2012_26_04112013,https://otvoreniparlament.rs/transkript/7091,Četvrta sednica Drugog redovnog zasedanja,04112013,,serbia_2012_56_04112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.11.2013. први део,serbia_2012_26_04112013_serbia_2012_56_04112013
serbia_2012_27_04112013,https://otvoreniparlament.rs/transkript/5792,Četvrta sednica Drugog redovnog zasedanja,04112013,,serbia_2012_55_04112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013110410a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.11.2013. други део,serbia_2012_27_04112013_serbia_2012_55_04112013
serbia_2012_27_04112013,https://otvoreniparlament.rs/transkript/5792,Četvrta sednica Drugog redovnog zasedanja,04112013,,serbia_2012_56_04112013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Четврте седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.11.2013. први део,serbia_2012_27_04112013_serbia_2012_56_04112013
serbia_2012_28_31102013,https://otvoreniparlament.rs/transkript/7090,Prva sednica Drugog redovnog zasedanja,31102013,,serbia_2012_57_31102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,Посланичка питања у октобру 31.10.2013.,serbia_2012_28_31102013_serbia_2012_57_31102013
serbia_2012_28_31102013,https://otvoreniparlament.rs/transkript/7090,Prva sednica Drugog redovnog zasedanja,31102013,,serbia_2012_58_31102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,Четврта седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 31.10.2013.,serbia_2012_28_31102013_serbia_2012_58_31102013
serbia_2012_28_31102013,https://otvoreniparlament.rs/transkript/7090,Prva sednica Drugog redovnog zasedanja,31102013,,serbia_2012_59_31102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,Дан за гласање о тачкама дневног реда Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 31.10.2013.,serbia_2012_28_31102013_serbia_2012_59_31102013
serbia_2012_29_29102013,https://otvoreniparlament.rs/transkript/7089,Prva sednica Drugog redovnog zasedanja,29102013,,serbia_2012_60_29102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 29.10.2013.,serbia_2012_29_29102013_serbia_2012_60_29102013
serbia_2012_30_24102013,https://otvoreniparlament.rs/transkript/7088,Prva sednica Drugog redovnog zasedanja,24102013,,serbia_2012_61_24102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 24.10.2013. други део,serbia_2012_30_24102013_serbia_2012_61_24102013
serbia_2012_30_24102013,https://otvoreniparlament.rs/transkript/7088,Prva sednica Drugog redovnog zasedanja,24102013,,serbia_2012_62_24102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 24.10.2013. други део,serbia_2012_30_24102013_serbia_2012_62_24102013
serbia_2012_30_24102013,https://otvoreniparlament.rs/transkript/7088,Prva sednica Drugog redovnog zasedanja,24102013,,serbia_2012_63_24102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 24.10.2013. први део,serbia_2012_30_24102013_serbia_2012_63_24102013
serbia_2012_31_23102013,https://otvoreniparlament.rs/transkript/7087,Prva sednica Drugog redovnog zasedanja,23102013,,serbia_2012_64_23102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 23.10.2013. други део,serbia_2012_31_23102013_serbia_2012_64_23102013
serbia_2012_31_23102013,https://otvoreniparlament.rs/transkript/7087,Prva sednica Drugog redovnog zasedanja,23102013,,serbia_2012_65_23102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 23.10.2013. први део,serbia_2012_31_23102013_serbia_2012_65_23102013
serbia_2012_32_22102013,https://otvoreniparlament.rs/transkript/7086,Prva sednica Drugog redovnog zasedanja,22102013,,serbia_2012_66_22102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 22.10.2013. други део,serbia_2012_32_22102013_serbia_2012_66_22102013
serbia_2012_32_22102013,https://otvoreniparlament.rs/transkript/7086,Prva sednica Drugog redovnog zasedanja,22102013,,serbia_2012_67_22102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 22.10.2013. први део,serbia_2012_32_22102013_serbia_2012_67_22102013
serbia_2012_33_17102013,https://otvoreniparlament.rs/transkript/7085,Prva sednica Drugog redovnog zasedanja,17102013,,serbia_2012_68_17102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 17.10.2013. други део,serbia_2012_33_17102013_serbia_2012_68_17102013
serbia_2012_33_17102013,https://otvoreniparlament.rs/transkript/7085,Prva sednica Drugog redovnog zasedanja,17102013,,serbia_2012_69_17102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 17.10.2013. први део,serbia_2012_33_17102013_serbia_2012_69_17102013
serbia_2012_34_16102013,https://otvoreniparlament.rs/transkript/7084,Prva sednica Drugog redovnog zasedanja,16102013,,serbia_2012_70_16102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,Седма посебна седница Народне скупштине Републике Србије у 2013. години 16.10.2013.,serbia_2012_34_16102013_serbia_2012_70_16102013
serbia_2012_34_16102013,https://otvoreniparlament.rs/transkript/7084,Prva sednica Drugog redovnog zasedanja,16102013,,serbia_2012_71_16102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 16.10.2013.,serbia_2012_34_16102013_serbia_2012_71_16102013
serbia_2012_35_10102013,https://otvoreniparlament.rs/transkript/7083,Treća sednica Drugog redovnog zasedanja,10102013,,serbia_2012_72_10102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 10.10.2013. други део,serbia_2012_35_10102013_serbia_2012_72_10102013
serbia_2012_35_10102013,https://otvoreniparlament.rs/transkript/7083,Treća sednica Drugog redovnog zasedanja,10102013,,serbia_2012_73_10102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 10.10.2013. први део,serbia_2012_35_10102013_serbia_2012_73_10102013
serbia_2012_35_10102013,https://otvoreniparlament.rs/transkript/7083,Treća sednica Drugog redovnog zasedanja,10102013,,serbia_2012_74_10102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,Дан за гласање о тачкама дневног реда Треће седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 10.10.2013.,serbia_2012_35_10102013_serbia_2012_74_10102013
serbia_2012_36_09102013,https://otvoreniparlament.rs/transkript/7082,Treća sednica Drugog redovnog zasedanja,09102013,,serbia_2012_75_09102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Треће седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 09.10.2013. други део,serbia_2012_36_09102013_serbia_2012_75_09102013
serbia_2012_36_09102013,https://otvoreniparlament.rs/transkript/7082,Treća sednica Drugog redovnog zasedanja,09102013,,serbia_2012_76_09102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,наставак Треће седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 09.10.2013. први део,serbia_2012_36_09102013_serbia_2012_76_09102013
serbia_2012_37_07102013,https://otvoreniparlament.rs/transkript/7081,Treća sednica Drugog redovnog zasedanja,07102013,,serbia_2012_77_07102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710a.mp4,Трећа седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 07.10.2013. други део,serbia_2012_37_07102013_serbia_2012_77_07102013
serbia_2012_37_07102013,https://otvoreniparlament.rs/transkript/7081,Treća sednica Drugog redovnog zasedanja,07102013,,serbia_2012_78_07102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100710.mp4,Трећа седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 07.10.2013. први део,serbia_2012_37_07102013_serbia_2012_78_07102013
serbia_2012_38_06102013,https://otvoreniparlament.rs/transkript/7080,Druga sednica Drugog redovnog zasedanja,06102013,,serbia_2012_79_06102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100610a.mp4,наставак Друге седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 06.10.2013. - гласање,serbia_2012_38_06102013_serbia_2012_79_06102013
serbia_2012_38_06102013,https://otvoreniparlament.rs/transkript/7080,Druga sednica Drugog redovnog zasedanja,06102013,,serbia_2012_80_06102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100410c.mp4,наставак Друге седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 06.10.2013.,serbia_2012_38_06102013_serbia_2012_80_06102013
serbia_2012_39_04102013,https://otvoreniparlament.rs/transkript/7079,Druga sednica Drugog redovnog zasedanja,04102013,,serbia_2012_81_04102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100410c.mp4,Друга седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.10.2013. трећи део,serbia_2012_39_04102013_serbia_2012_81_04102013
serbia_2012_39_04102013,https://otvoreniparlament.rs/transkript/7079,Druga sednica Drugog redovnog zasedanja,04102013,,serbia_2012_82_04102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100410b.mp4,Друга седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.10.2013. други део,serbia_2012_39_04102013_serbia_2012_82_04102013
serbia_2012_39_04102013,https://otvoreniparlament.rs/transkript/7079,Druga sednica Drugog redovnog zasedanja,04102013,,serbia_2012_83_04102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100410a.mp4,Друга седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 04.10.2013. први део,serbia_2012_39_04102013_serbia_2012_83_04102013
serbia_2012_40_02102013,https://otvoreniparlament.rs/transkript/7078,Prva sednica Drugog redovnog zasedanja,02102013,,serbia_2012_84_02102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100210b.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 02.10.2013. трећи део,serbia_2012_40_02102013_serbia_2012_84_02102013
serbia_2012_40_02102013,https://otvoreniparlament.rs/transkript/7078,Prva sednica Drugog redovnog zasedanja,02102013,,serbia_2012_85_02102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100210a.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 02.10.2013. други део,serbia_2012_40_02102013_serbia_2012_85_02102013
serbia_2012_40_02102013,https://otvoreniparlament.rs/transkript/7078,Prva sednica Drugog redovnog zasedanja,02102013,,serbia_2012_86_02102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100210.mp4,наставак Прве седнице Другог редовног заседања Народне скупштине Републике Србије у 2013. години 02.10.2013. први део,serbia_2012_40_02102013_serbia_2012_86_02102013
serbia_2012_41_01102013,https://otvoreniparlament.rs/transkript/7077,Prva sednica Drugog redovnog zasedanja,01102013,,serbia_2012_87_01102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100110a.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 01.10.2013. други део,serbia_2012_41_01102013_serbia_2012_87_01102013
serbia_2012_41_01102013,https://otvoreniparlament.rs/transkript/7077,Prva sednica Drugog redovnog zasedanja,01102013,,serbia_2012_88_01102013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013100110.mp4,Прва седница Другог редовног заседања Народне скупштине Републике Србије у 2013. години 01.10.2013. први део,serbia_2012_41_01102013_serbia_2012_88_01102013
serbia_2012_42_02092013,https://otvoreniparlament.rs/transkript/7076,Šesta posebna sednica,02092013,,serbia_2012_89_02092013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013090211h.mp4,наставак Шесте посебне седнице Народне скупштине Републике Србије у 2013. години 02.09.2013. осми део 23:22 - 23:37,serbia_2012_42_02092013_serbia_2012_89_02092013
serbia_2012_42_02092013,https://otvoreniparlament.rs/transkript/7076,Šesta posebna sednica,02092013,,serbia_2012_90_02092013,http://217.26.67.44/filesnsrs2/zasedanja/zas2013090211g.mp4,наставак Шесте посебне седнице Народне скупштине Републике Србије у 2013. години 02.09.2013. седми део - полагање заклетве,serbia_2012_42_02092013_serbia_2012_90_02092013
