transcript_id,generic_video_link,html_link
VI_6_42,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3312,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12688
VI_6_41,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3311,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12687
VI_6_40,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3333,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12686
VI_6_39,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3352,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12685
VI_6_38,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3325,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12684
VI_6_37,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3324,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12683
VI_6_36,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3334,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12682
VI_6_35,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3295,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12681
VI_6_34,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3261,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12680
VI_6_33,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3250,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12679
VI_6_32,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3260,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12678
VI_6_31,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3318,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12677
VI_6_30,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3316,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12676
VI_6_29,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3322,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12675
VI_6_28,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3321,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12674
VI_6_27,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3320,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12673
VI_6_26,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3319,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12672
VI_6_25,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3317,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12671
VI_6_24,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3315,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12670
VI_6_23,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3259,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12669
VI_6_22,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3254,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12668
VI_6_21,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3329,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12667
VI_6_20,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3283,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12666
VI_6_19,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3253,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12665
VI_6_18,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3252,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12664
VI_6_17,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3251,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12663
VI_6_16,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3298,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12662
VI_6_15,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3280,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12661
VI_6_14,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3282,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12660
VI_6_13,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3256,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12659
VI_6_12,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3257,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12658
VI_6_11,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3258,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12657
VI_6_10,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3303,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12656
VI_6_9,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3304,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12655
VI_6_8,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3249,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12654
VI_6_7,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3279,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12653
VI_6_6,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3278,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12652
VI_6_5,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3248,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12651
VI_6_4,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3247,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12650
VI_6_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3246,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12649
VI_6_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3245,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12648
VI_6_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3244,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12647
VI_6_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3365,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12726
VI_5_70,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3182,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12644
VI_5_69,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3241,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12643
VI_5_68,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3239,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12642
VI_5_67,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3225,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12641
VI_5_66,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3226,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12640
VI_5_65,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3222,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12639
VI_5_64,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3234,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12638
VI_5_63,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3233,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12637
VI_5_62,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3224,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12636
VI_5_61,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3195,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12635
VI_5_60,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3203,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12634
VI_5_59,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3219,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12633
VI_5_58,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3215,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12632
VI_5_57,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3214,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12631
VI_5_56,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3173,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12630
VI_5_55,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3170,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12629
VI_5_54,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3171,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12628
VI_5_53,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3172,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12627
VI_5_52,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3169,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12626
VI_5_51,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3218,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12625
VI_5_50,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3217,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12624
VI_5_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3216,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12623
VI_5_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3199,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12622
VI_5_47,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3193,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12621
VI_5_46,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3202,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12620
VI_5_45,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3196,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12619
VI_5_44,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3198,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12617
VI_5_43,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3190,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12616
VI_5_42,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3191,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12615
VI_5_41,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3200,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12614
VI_5_40,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3201,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12613
VI_5_39,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3194,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12612
VI_5_38,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3189,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12611
VI_5_37,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3192,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12610
VI_5_36,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3197,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12609
VI_5_35,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3160,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12608
VI_5_34,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3161,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12607
VI_5_33,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3204,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12606
VI_5_32,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3205,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12605
VI_5_31,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3142,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12618
VI_5_30,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3157,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12604
VI_5_29,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3156,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12603
VI_5_28,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3159,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12602
VI_5_27,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3158,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12601
VI_5_26,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3151,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12600
VI_5_25,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3150,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12599
VI_5_24,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3149,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12598
VI_5_23,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3148,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12597
VI_5_22,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3155,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12596
VI_5_21,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3154,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12595
VI_5_20,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3153,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12594
VI_5_19,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3152,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12593
VI_5_18,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3147,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12592
VI_5_17,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3145,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12591
VI_5_16,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3146,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12590
VI_5_15,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3144,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12589
VI_5_14,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3143,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12588
VI_5_13,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3141,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12587
VI_5_12,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3183,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12586
VI_5_11,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3140,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12585
VI_5_10,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3164,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12584
VI_5_9,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3139,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12583
VI_5_8,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3138,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12582
VI_5_7,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3137,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12581
VI_5_6,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3136,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12580
VI_5_5,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3135,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12579
VI_5_4,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3134,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12578
VI_5_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3133,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12577
VI_5_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3132,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12576
VI_5_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3131,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12575
VI_5_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3184,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12574
VI_4_72,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3124,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12572
VI_4_71,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3126,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12571
VI_4_70,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3125,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12570
VI_4_69,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3128,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12569
VI_4_68,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3127,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12568
VI_4_67,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3098,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12567
VI_4_66,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3115,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12566
VI_4_65,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3113,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12565
VI_4_64,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3117,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12564
VI_4_63,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3123,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12563
VI_4_62,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3116,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12562
VI_4_61,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3120,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12561
VI_4_60,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3122,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12560
VI_4_59,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3114,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12559
VI_4_58,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3119,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12558
VI_4_57,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3118,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12557
VI_4_56,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3121,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12556
VI_4_55,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3101,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12554
VI_4_54,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3106,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12552
VI_4_53,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3105,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12551
VI_4_52,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3104,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12553
VI_4_51,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3093,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12550
VI_4_50,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3090,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12549
VI_4_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3100,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12548
VI_4_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3099,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12547
VI_4_47,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3103,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12546
VI_4_46,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3102,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12545
VI_4_45,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3097,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12544
VI_4_44,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3096,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12543
VI_4_43,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3095,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12542
VI_4_42,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3092,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12541
VI_4_41,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3088,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12540
VI_4_40,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3094,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12539
VI_4_39,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3091,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12538
VI_4_38,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3069,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12537
VI_4_37,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3087,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12536
VI_4_36,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3065,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12535
VI_4_35,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3089,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12534
VI_4_34,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3071,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12533
VI_4_33,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3070,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12532
VI_4_32,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3086,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12531
VI_4_31,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3085,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12530
VI_4_30,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3068,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12529
VI_4_29,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3067,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12528
VI_4_28,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3064,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12527
VI_4_27,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3084,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12526
VI_4_26,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3054,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12525
VI_4_25,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3083,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12524
VI_4_24,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3056,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12523
VI_4_23,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3062,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12522
VI_4_22,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3061,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12521
VI_4_21,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3060,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12520
VI_4_20,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3063,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12519
VI_4_19,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3057,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12518
VI_4_18,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3081,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12517
VI_4_17,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3059,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12516
VI_4_16,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3058,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12515
VI_4_15,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3055,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12514
VI_4_14,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3053,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12513
VI_4_13,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3052,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12512
VI_4_12,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3051,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12511
VI_4_11,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3050,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12510
VI_4_10,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3049,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12509
VI_4_9,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3048,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12499
VI_4_8,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3047,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12498
VI_4_7,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3046,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12508
VI_4_6,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3045,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12507
VI_4_5,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3044,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12506
VI_4_4,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3043,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12505
VI_4_3,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3075,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12504
VI_4_2,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3042,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12503
VI_4_1,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3041,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12502
VI_4_-,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3079,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12501
VI_3_51,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3038,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12497
VI_3_50,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3035,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12496
VI_3_49,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3032,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12495
VI_3_48,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=3033,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=12494
