convocation,session,order_no,transcript_url,recording_url
X,21,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016651,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21213
X,21,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016650,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21212
X,21,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016649,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21211
X,21,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016648,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21210
X,21,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016647,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21207
X,21,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016646,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21208
X,21,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016645,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21209
X,21,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016644,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21215
X,21,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016643,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21198
X,21,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016642,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21186
X,21,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016641,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21204
X,21,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016640,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20962
X,21,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016639,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21201
X,21,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016638,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21199
X,21,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016637,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21203
X,21,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016636,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21195
X,21,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016635,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21141
X,21,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016634,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21136
X,21,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016633,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21140
X,21,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016632,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20944
X,21,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016631,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21192
X,21,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016630,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20941
X,21,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016629,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21200
X,21,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016627,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20985
X,21,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016626,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21185
X,21,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016625,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20966
X,21,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016623,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20940
X,21,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016621,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21180
X,21,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016620,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21179
X,21,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016619,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21178
X,21,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016618,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21196
X,21,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016617,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21157
X,21,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016616,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20974
X,21,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016615,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20952
X,21,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016614,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21174
X,21,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016613,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20943
X,21,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016612,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20964
X,21,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016611,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20945
X,21,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016610,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21153
X,21,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016609,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20957
X,21,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016608,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20950
X,21,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016607,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20958
X,21,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016606,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21187
X,21,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016600,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20948
X,21,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016597,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21182
X,21,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016596,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20959
X,21,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016595,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20939
X,21,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016594,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21181
X,21,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016593,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21177
X,21,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016592,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20951
X,21,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016590,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20942
X,21,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016589,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21172
X,21,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016588,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21160
X,21,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016587,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21171
X,21,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016586,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21170
X,21,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016584,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21173
X,21,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016583,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20953
X,21,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016573,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20946
X,21,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016572,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21152
X,21,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016571,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21156
X,21,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016570,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21155
X,21,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016569,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21154
X,21,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016568,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20960
X,21,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016567,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20947
X,21,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016565,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20968
X,21,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016564,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20956
X,21,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016563,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20955
X,21,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016562,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20954
X,21,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016561,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21142
X,21,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016560,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=21143
X,21,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016559,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20913
X,20,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016545,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20911
X,20,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016557,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20892
X,19,81,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016543,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20791
X,19,80,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016542,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20788
X,19,79,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016541,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20794
X,19,78,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016540,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20787
X,19,77,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016539,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20785
X,19,76,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016537,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20624
X,19,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016536,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20652
X,19,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016535,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20879
X,19,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016534,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20847
X,19,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016533,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20795
X,19,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016532,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20867
X,19,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016531,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20876
X,19,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016530,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20878
X,19,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016529,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20877
X,19,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016528,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20870
X,19,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016527,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20871
X,19,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016526,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20851
X,19,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016525,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20850
X,19,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016523,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20849
X,19,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016522,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20875
X,19,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016521,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20874
X,19,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016520,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20873
X,19,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016519,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20872
X,19,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016518,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20858
X,19,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016517,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20852
X,19,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016516,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20835
X,19,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016515,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20834
X,19,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016514,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20833
X,19,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016513,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20832
X,19,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016512,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20831
X,19,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016511,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20830
X,19,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016510,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20829
X,19,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016509,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20828
X,19,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016508,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20827
X,19,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016507,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20826
X,19,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016506,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20625
X,19,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016505,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20808
X,19,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016504,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20857
X,19,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016503,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20856
X,19,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016502,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20853
X,19,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016501,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20854
X,19,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016500,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20841
X,19,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016499,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20840
X,19,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016498,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20839
X,19,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016497,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20838
X,19,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016496,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20842
X,19,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016495,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20821
X,19,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016493,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20796
X,19,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016491,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20614
X,19,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016490,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20613
X,19,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016489,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20672
X,19,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016488,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20633
X,19,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016487,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20789
X,19,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016486,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20811
X,19,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016485,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20810
X,19,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016484,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20843
X,19,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016483,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20844
X,19,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016480,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20622
X,19,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016479,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20825
X,19,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016478,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20818
X,19,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016477,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20619
X,19,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016476,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20610
X,19,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016475,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20819
X,19,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016474,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20815
X,19,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016473,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20814
X,19,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016472,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20813
X,19,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016471,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20812
X,19,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016469,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20807
X,19,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016468,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20806
X,19,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016461,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20612
X,19,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016460,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20606
X,19,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016459,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20611
X,19,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016458,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20790
X,19,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016457,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20820
X,19,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016456,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20635
X,19,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016447,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20809
X,19,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016446,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20623
X,19,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016445,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20617
X,19,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016444,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20605
X,19,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016443,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20620
X,19,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016441,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20604
X,19,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016440,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20578
X,18,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016438,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19719
X,18,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016437,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19710
X,18,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016436,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19726
X,18,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016435,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19713
X,18,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016433,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19561
X,18,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016432,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20568
X,18,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016431,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20557
X,18,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016430,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20562
X,18,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016429,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20567
X,18,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016427,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19723
X,18,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016426,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19735
X,18,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016425,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19728
X,18,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016424,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19729
X,18,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016423,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19732
X,18,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016422,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19721
X,18,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016421,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19556
X,18,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016420,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19611
X,18,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016419,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19557
X,18,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016418,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20524
X,18,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016417,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20554
X,18,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016416,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20560
X,18,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016415,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20559
X,18,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016414,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20561
X,18,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016413,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19737
X,18,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016412,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19736
X,18,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016411,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19725
X,18,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016408,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20550
X,18,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016407,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20548
X,18,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016406,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20519
X,18,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016405,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=19730
X,18,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016404,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20551
X,18,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016403,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20552
X,18,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016402,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20549
X,18,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016401,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20521
X,18,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016400,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20547
X,18,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=2016399,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=20546
